CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C223592A,087394J,000+0.000,001+0.216,L-56-3080,60,1.216,3960.6666666666665,4816.170666666666,,YELLOWSTONE,,,,12.0,330.05555555555554,401.3475555555555
C000010A,08-5-002,040+0.598,040+0.716,N-10,3,0.118,2041.75,240.92649999999998,,CHOUTEAU,15TH ST,US-87,NI-NHS,0.6,3402.916666666667,401.5441666666666
C025024A,25-7A-084,001+0.804,001+0.890,U-5830,3,0.086,2803.0,241.058,,LEWIS AND CLARK,W MAIN ST,,Urban,0.6,4671.666666666667,401.7633333333333
C001030A,56-4A-240,001+0.734,002+0.003,N-115,30,0.269,8978.5,2415.2165,,YELLOWSTONE,1ST AVE N,BR I-90,NI-NHS,6.0,1496.4166666666667,402.53608333333335
C000005A,15-7-003,104+0.088,104+0.217,N-5,20,0.129,12491.75,1611.43575,,FLATHEAD,,MT-200/US-93,NI-NHS,4.0,3122.9375,402.8589375
C015995A,15-7B-073,000+0.263,000+0.339,U-6738,6,0.076,6365.75,483.79699999999997,,FLATHEAD,OLD RESERVE DR,,Urban,1.2,5304.791666666667,403.16416666666663
C007410A,34-2A-048,000+0.659,000+0.941,U-7410,7,0.282,2002.5,564.7049999999999,,PARK,GEYSER ST,,Urban,1.4,1430.357142857143,403.36071428571427
C005201A,07-2A-189,003+0.289,003+0.349,U-5201,5,0.06,6728.0,403.68,,CASCADE,6TH ST SW/NW,,NI-NHS,1.0,6728.0,403.68
C005226A,07-2A-115,000+0.992,001+0.523,U-5226,26,0.531,3957.8,2101.5918,,CASCADE,26TH ST S,,Urban,5.2,761.1153846153846,404.15226923076926
C000052A,24-2-034,000+0.000,000+0.198,P-52,20,0.198,8181.75,1619.9865,,LAKE,S SHORE RD,MT-35,Primary,4.0,2045.4375,404.996625
C005218A,07-2A-091,002+0.527,002+0.612,N-126,6,0.085,5724.5,486.58250000000004,,CASCADE,2ND AVE N,,Urban,1.2,4770.416666666667,405.4854166666667
C000050A,16-5-008,000+0.362,000+0.536,N-50,9,0.174,4196.0,730.1039999999999,,GALLATIN,YELLOWSTONE AVE,US-191/US-20/US-287,NI-NHS,1.8,2331.111111111111,405.6133333333333
C006725A,15-7C-062,000+0.624,001+0.040,L-15-7334,10,0.416,1950.5,811.408,,FLATHEAD,4TH AVE E,,Urban,2.0,975.25,405.704
C043342A,059628K,000+0.000,002+0.510,L-43-342,1,2.51,32.333333333333336,81.15666666666667,,ROOSEVELT,,,,0.2,161.66666666666666,405.7833333333333
C067699A,399467E,000+0.000,000+0.837,L-47-1604,8,0.837,777.0,650.3489999999999,,SILVER BOW,,,,1.6,485.625,406.46812499999993
C005242A,07-2A-210,000+0.220,000+0.828,U-5242,76,0.607,10179.0,6178.653,,CASCADE,9TH ST S,,Urban,15.2,669.671052631579,406.4903289473685
C025136A,25-7B-071,000+0.000,003+0.298,L-25-136,6,3.298,148.0,488.104,,LEWIS AND CLARK,,,,1.2,123.33333333333334,406.75333333333333
C005238A,07-2A-201,000+0.000,000+0.566,U-5238,20,0.566,2875.75,1627.6744999999999,,CASCADE,9TH ST NW,,Urban,4.0,718.9375,406.91862499999996
C000092A,32-3A-135,003+0.401,003+0.790,N-92,146,0.389,30586.4,11898.109600000002,,MISSOULA,RESERVE ST,US-93,NI-NHS,29.2,1047.4794520547946,407.4695068493151
C000060A,07-2A-009,094+0.284,094+0.462,N-60,67,0.178,30705.25,5465.5345,,CASCADE,,US-89,Primary,13.4,2291.436567164179,407.87570895522384
C003497A,07-2A-186,000+0.000,000+0.474,L-7-2825,4,0.474,688.4,326.30159999999995,,CASCADE,,,,0.8,860.4999999999999,407.8769999999999
C230697A,091067F,000+0.000,001+0.471,L-32-32,2,1.471,111.0,163.281,,MISSOULA,,,,0.4,277.5,408.2025
C226640A,41-1-021,000+0.000,004+0.639,L-41-350,5,4.639,88.0,408.232,,RAVALLI,,,,1.0,88.0,408.232
C228431A,07-2-051,000+0.000,000+0.236,R015S280OFA,3,0.236,1038.8,245.15679999999998,,CASCADE,,,,0.6,1731.3333333333333,408.5946666666666
C005210A,07-2A-094,002+0.433,002+0.597,N-103,14,0.164,6976.75,1144.1870000000001,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,2.8,2491.696428571429,408.63821428571435
C004940A,15-7B-067,000+0.000,001+0.058,L-15-1003,12,1.058,931.25,985.2625,,FLATHEAD,,,,2.4,388.02083333333337,410.5260416666667
C000234A,21-4A-048,000+0.076,000+0.150,U-5708,6,0.074,6661.75,492.9695,,HILL,5TH AVE,,Urban,1.2,5551.458333333334,410.80791666666664
C228516A,09-2-034,000+0.000,000+0.369,R094E135OFA,3,0.369,668.0,246.492,,CUSTER,,,,0.6,1113.3333333333335,410.82
C000291A,16-3-019,000+0.328,000+0.722,N-291,85,0.394,17734.0,6987.196,,GALLATIN,JACKRABBIT LN,S-291,NI-NHS,17.0,1043.1764705882354,411.0115294117647
C003063A,44-5-017,000+0.000,000+0.790,L-44-930,2,0.79,208.5,164.715,,ROSEBUD,,,,0.4,521.25,411.78749999999997
C010405A,42-4A-032,000+0.568,000+0.788,U-10405,10,0.22,3743.6,823.592,,RICHLAND,LINCOLN AVE,,Urban,2.0,1871.8,411.796
C000016A,56-4A-010,001+0.247,001+0.483,N-16,89,0.236,31072.25,7333.0509999999995,,YELLOWSTONE,1ST AVE N,BR I-90/US-87,NI-NHS,17.8,1745.63202247191,411.96915730337076
C007114A,14-6A-061,000+0.000,000+0.232,U-7114,6,0.232,2132.6,494.7632,,FERGUS,BRASSEY ST,,Urban,1.2,1777.1666666666667,412.30266666666665
C000556A,45-3-001,006+0.345,016+0.956,S-556,4,10.656,31.0,330.336,,SANDERS,THOMPSON RIVER RD,S-556,Secondary,0.8,38.75,412.92
C005822A,25-7C-144,000+0.000,000+0.222,U-5822,4,0.222,1489.6,330.6912,,LEWIS AND CLARK,HAUSER BLVD,,Urban,0.8,1861.9999999999998,413.364
C025601A,25-7A-031,000+0.776,003+0.344,L-25-601,3,2.568,96.75,248.454,,LEWIS AND CLARK,,,,0.6,161.25,414.09000000000003
C042210A,060674H,000+0.000,009+0.443,L-42-210,9,9.443,79.0,745.997,,RICHLAND,,,,1.8,43.888888888888886,414.44277777777774
C074232A,25-7A-023,000+0.000,000+0.507,L-25-1308,5,0.507,819.4,415.4358,,LEWIS AND CLARK,,,,1.0,819.4,415.4358
C008114A,32-3A-205,000+0.288,000+0.504,U-8114,9,0.216,3464.25,748.278,,MISSOULA,S 5TH ST,,Urban,1.8,1924.5833333333333,415.71
C001022A,56-4A-223,002+0.373,002+0.450,U-1022,9,0.077,9727.666666666666,749.0303333333333,,YELLOWSTONE,STATE AVE,,NI-NHS,1.8,5404.259259259259,416.1279629629629
C006075A,32-3A-286,000+0.000,000+0.496,L-32-4571,8,0.496,1342.75,666.004,,MISSOULA,,,,1.6,839.21875,416.2525
C223619A,087461B,001+0.806,001+0.921,L-56-3105,2,0.114,1461.6666666666667,166.63000000000002,,YELLOWSTONE,,,,0.4,3654.1666666666665,416.57500000000005
C001818A,47-1C-061,000+0.000,000+0.585,U-1818,13,0.585,1851.5,1083.1274999999998,,SILVER BOW,4 MILE VUE DR,,Urban,2.6,712.1153846153846,416.5874999999999
C005825A,25-7C-218,000+0.000,000+0.249,U-5825,15,0.249,5022.4,1250.5775999999998,,LEWIS AND CLARK,COLONIAL DR,,Urban,3.0,1674.1333333333332,416.85919999999993
C000053A,56-4A-026,001+0.584,001+0.730,N-53,29,0.146,16575.25,2419.9865,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,5.8,2857.801724137931,417.23905172413794
C010403A,42-4A-037,000+0.364,000+0.538,U-10403,4,0.173,1930.6,333.99379999999996,,RICHLAND,12TH AVE SW,,Urban,0.8,2413.2499999999995,417.49224999999996
C025213A,25-7A-045,001+0.650,002+0.027,L-25-213,2,0.377,443.0,167.011,,LEWIS AND CLARK,,,,0.4,1107.5,417.5275
C472303A,15-7B-106,000+0.000,000+0.307,L-15-7608,4,0.307,1092.25,335.32075,,FLATHEAD,,,,0.8,1365.3125,419.15093749999994
C072370A,07-2A-175,000+0.000,000+0.963,L-7-2560,7,0.963,610.4,587.8152,,CASCADE,,,,1.4,436.0,419.86800000000005
C036116A,059479L,000+0.000,001+0.440,L-36-116,1,1.44,58.333333333333336,84.0,,PHILLIPS,,,,0.2,291.6666666666667,420.0
C003917A,07-2-050,004+0.963,011+0.919,L-7-405,3,6.956,36.25,252.155,,CASCADE,,,,0.6,60.41666666666667,420.2583333333333
C003379A,060806R,000+0.117,000+0.603,L-11-58,2,0.487,345.25,168.13675,,DAWSON,,,,0.4,863.125,420.341875
C006723A,15-7C-053,000+0.882,001+0.019,U-6723,9,0.137,5529.5,757.5415,,FLATHEAD,1ST AVE EN/E,,Urban,1.8,3071.9444444444443,420.8563888888889
C000261A,55-1-006,012+0.155,020+0.544,S-261,11,8.798,105.25,925.9895,,WIBAUX,,S-261,Secondary,2.2,47.840909090909086,420.90431818181816
C067388A,56-4A-257,000+0.000,000+0.716,L-56-2952,21,0.716,2471.5,1769.5939999999998,,YELLOWSTONE,,,,4.2,588.452380952381,421.3319047619047
C008712A,086341G,000+0.000,002+0.503,L-21-212,2,2.503,67.33333333333333,168.53533333333334,,HILL,,,,0.4,168.33333333333331,421.3383333333333
C001031A,56-4A-128,001+0.521,002+0.031,U-1031,113,0.51,18681.0,9527.31,,YELLOWSTONE,SHILOH ROAD,,Urban,22.6,826.5929203539822,421.56238938053093
C000057A,11-5A-008,325+0.810,325+0.928,N-57,4,0.118,2861.5,337.657,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,0.8,3576.875,422.07124999999996
C077781A,01-4A-016,000+0.000,000+0.538,L-1-7426,2,0.538,314.0,168.93200000000002,,BEAVERHEAD,,,,0.4,785.0,422.33000000000004
C000005A,15-7B-085,115+0.370,115+0.870,N-5,124,0.5,20974.5,10487.25,,FLATHEAD,,MT-200/US-93,NI-NHS,24.8,845.7459677419355,422.87298387096774
C066851A,07-2A-271,000+0.000,000+0.544,L-7-3148,19,0.544,2958.2,1609.2608,,CASCADE,,,,3.8,778.4736842105264,423.4896842105263
C000110A,07-2A-024,000+0.302,000+0.755,N-110,24,0.453,4488.5,2033.2905,,CASCADE,14TH ST,,NI-NHS,4.8,935.1041666666667,423.6021875
C005206A,07-2A-234,002+0.522,002+0.666,N-123,21,0.144,12356.25,1779.3,,CASCADE,VAUGHN RD,,NI-NHS,4.2,2941.964285714286,423.6428571428571
C015011A,15-4A-054,002+0.751,004+0.518,L-15-11,37,1.766,1777.75,3139.5065,,FLATHEAD,,,,7.4,240.23648648648648,424.2576351351351
C006724A,15-7C-055,001+0.139,001+0.348,U-6724,6,0.21,2426.75,509.6175,,FLATHEAD,3RD AVE EN/E,,Urban,1.2,2022.2916666666667,424.68125000000003
C075946A,21-4A-063,000+0.000,000+0.215,L-21-1589,1,0.215,395.6,85.054,,HILL,,,,0.2,1978.0,425.27
C006718A,15-7C-087,000+0.491,000+0.563,U-6718,2,0.072,2367.5,170.45999999999998,,FLATHEAD,11TH ST W/E,,Urban,0.4,5918.75,426.1499999999999
C031179A,31-1-007,005+0.282,012+0.905,L-31-179,11,7.622,123.25,939.4114999999999,,MINERAL,,,,2.2,56.022727272727266,427.0052272727272
C000060A,07-4-006,029+0.634,030+0.567,P-60,4,0.965,354.0,341.61,,CASCADE,,US-89,Primary,0.8,442.5,427.0125
C000010A,07-2A-028,001+0.655,001+0.751,N-10,12,0.096,10703.5,1027.536,,CASCADE,15TH ST,US-87,NI-NHS,2.4,4459.791666666667,428.14000000000004
C008201A,43-3-022,000+0.000,000+0.794,L-43-522,6,0.794,648.6,514.9884000000001,,ROOSEVELT,,,,1.2,540.5,429.1570000000001
C006906A,56-4B-033,000+0.000,000+0.214,U-6906,4,0.214,1607.8,344.06919999999997,,YELLOWSTONE,YARD OFFICE RD,,Urban,0.8,2009.7499999999998,430.08649999999994
C005819A,25-7C-190,000+0.000,000+0.077,U-5819,6,0.077,6712.25,516.84325,,LEWIS AND CLARK,FEE ST,,Urban,1.2,5593.541666666667,430.70270833333336
C005805A,25-7C-034,002+0.030,002+0.393,U-5805,12,0.363,2855.4,1036.5102,,LEWIS AND CLARK,BENTON AVE,,Urban,2.4,1189.75,431.87925
C000396A,03-4-022,000+0.259,001+0.020,S-396,1,0.761,113.6,86.4496,,BLAINE,CENTRAL AVE E,S-396,Secondary,0.2,567.9999999999999,432.248
C001006A,56-4A-078,004+0.705,004+0.950,U-1006,35,0.245,12368.75,3030.34375,,YELLOWSTONE,BROADWATER AVE,,Urban,7.0,1766.9642857142858,432.90625
C008006A,09-2A-075,000+0.994,001+0.494,U-8006,4,0.5,693.0,346.5,,CUSTER,STREVELL AVE,,Urban,0.8,866.25,433.125
C228218A,47-1-032,000+0.004,000+0.279,R015N127ONA,5,0.275,1575.0,433.12500000000006,,SILVER BOW,,,,1.0,1575.0,433.12500000000006
C002652A,18-5-018,000+0.000,000+0.923,L-18-7390,4,0.923,375.8,346.8634,,GLACIER,,,,0.8,469.75,433.57925
C000396A,03-4-006,003+0.162,011+0.729,S-396,2,8.566,20.25,173.4615,,BLAINE,CENTRAL AVE E,S-396,Secondary,0.4,50.625,433.65375
C000057A,14-6A-006,082+0.046,082+0.115,N-57,4,0.069,5036.0,347.48400000000004,,FERGUS,,MT-200/MT-3/US-87,NI-NHS,0.8,6295.0,434.355
C056527A,088453M,000+0.000,005+0.535,L-56-527,8,5.535,125.66666666666667,695.565,,YELLOWSTONE,,,,1.6,78.54166666666667,434.72812500000003
C063370A,56-4A-160,000+0.497,000+0.995,L-56-2939,12,0.498,2095.5,1043.559,,YELLOWSTONE,,,,2.4,873.125,434.81625
C006715A,15-7C-027,000+0.900,001+0.274,U-6715,12,0.374,2790.5,1043.647,,FLATHEAD,2ND ST,,Urban,2.4,1162.7083333333335,434.85291666666666
C003010A,099090C,000+0.000,002+0.401,L-3-10,1,2.401,36.25,87.03625,,BLAINE,,,,0.2,181.25,435.18125
C007532A,41-1-018,000+0.000,000+0.816,L-41-1912,3,0.816,321.2,262.0992,,RAVALLI,,,,0.6,535.3333333333334,436.832
C005210A,07-2A-090,001+0.780,002+0.105,N-103,28,0.324,7562.25,2450.169,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,5.6,1350.4017857142858,437.53017857142856
C001016A,56-4A-107,000+0.241,000+0.463,U-1016,8,0.223,3140.25,700.27575,,YELLOWSTONE,POLY DR,,Urban,1.6,1962.65625,437.67234375
C006900A,46-1-020,000+0.000,000+0.303,L-46-1189,4,0.303,1156.4,350.3892,,SHERIDAN,,,,0.8,1445.5,437.9865
C027001A,27-2-019,000+0.000,087+0.615,L-27-1,19,87.615,19.0,1664.685,,LINCOLN,,,,3.8,5.0,438.075
C000005A,15-7C-080,112+0.318,112+0.455,N-5,24,0.137,15356.0,2103.7720000000004,,FLATHEAD,,MT-200/US-93,NI-NHS,4.8,3199.166666666667,438.2858333333334
C005809A,25-7C-051,000+0.000,000+0.625,N-128,79,0.625,11087.0,6929.375,,LEWIS AND CLARK,N MONTANA AVE,,NI-NHS,15.8,701.7088607594936,438.56803797468353
C049014A,49-2-001,000+0.000,005+0.948,L-49-14,1,5.948,14.75,87.733,,SWEET GRASS,,,,0.2,73.75,438.665
C016150A,060092D,000+0.000,003+0.633,L-16-150,35,3.633,845.5,3071.7015,,GALLATIN,,,,7.0,120.78571428571429,438.8145
C002801A,01-4A-015,000+0.309,000+0.550,L-1-7373,4,0.241,1456.8,351.0888,,BEAVERHEAD,,,,0.8,1820.9999999999998,438.861
C056300A,56-4-026,000+0.000,007+0.550,L-56-300,15,7.55,174.4,1316.72,,YELLOWSTONE,,,,3.0,58.13333333333333,438.9066666666667
C229227A,16-1-034,000+0.000,000+0.289,R090W283OFA,3,0.289,911.4,263.39459999999997,,GALLATIN,,,,0.6,1519.0,438.991
C000374A,46-1-007,000+0.000,004+0.049,S-374,7,4.044,152.0,614.688,,SHERIDAN,OUTLOOK HWY,S-374,Secondary,1.4,108.57142857142858,439.0628571428572
C005211A,07-2A-107,000+0.773,000+0.859,N-104,5,0.086,5113.25,439.73949999999996,,CASCADE,9TH ST N,,NI-NHS,1.0,5113.25,439.73949999999996
C229173A,32-3-059,000+0.004,000+0.278,R090W096ONA,8,0.275,2560.0,704.0,,MISSOULA,,,,1.6,1600.0,440.0
C228502A,44-5-033,000+0.000,000+0.206,R094E093OFA,1,0.206,427.2,88.00319999999999,,ROSEBUD,,,,0.2,2136.0,440.01599999999996
C006394A,32-3A-127,000+0.000,000+0.760,L-32-4582,26,0.76,3011.6,2288.816,,MISSOULA,,,,5.2,579.1538461538461,440.156923076923
C000060A,07-2A-015,092+0.198,092+0.281,N-60,28,0.083,29709.5,2465.8885,,CASCADE,,US-89,Primary,5.6,5305.267857142858,440.33723214285715
C025658A,25-7A-058,001+0.380,001+0.634,L-25-658,2,0.254,693.8,176.2252,,LEWIS AND CLARK,,,,0.4,1734.4999999999998,440.563
C005202A,07-2A-038,000+0.000,000+0.283,U-5202,9,0.283,2802.25,793.0367499999999,,CASCADE,25TH AVE NE,,Urban,1.8,1556.8055555555554,440.57597222222216
C006701A,15-7C-015,000+0.911,001+0.171,U-6701,36,0.26,12201.75,3172.455,,FLATHEAD,MERIDIAN RD,,Urban,7.2,1694.6875,440.61875
C229613A,090709N,000+0.000,000+0.931,L-32-189,2,0.931,189.33333333333334,176.26933333333335,,MISSOULA,,,,0.4,473.3333333333333,440.67333333333335
C075963A,059383W,000+0.000,001+0.114,L-21-783,4,1.114,317.0,353.13800000000003,,HILL,,,,0.8,396.25,441.4225
C001804A,47-1C-095,000+0.000,000+0.253,U-1804,18,0.253,6281.2,1589.1435999999999,,SILVER BOW,PARK ST,,Urban,3.6,1744.7777777777776,441.4287777777777
C005210A,07-2A-086,001+0.022,001+0.265,N-103,44,0.243,15987.0,3884.841,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,8.8,1816.7045454545453,441.4592045454545
C005965A,32-3A-043,002+0.298,003+0.606,L-32-811,5,1.308,338.0,442.10400000000004,,MISSOULA,,,,1.0,338.0,442.10400000000004
C005812A,25-7C-058,000+0.278,000+0.558,U-5812,15,0.28,4745.5,1328.7400000000002,,LEWIS AND CLARK,NEILL AVE,,Urban,3.0,1581.8333333333333,442.9133333333334
C000043A,14-6A-013,000+0.000,000+0.160,N-43,11,0.16,6090.4,974.4639999999999,,FERGUS,1ST AVE N,,NI-NHS,2.2,2768.363636363636,442.93818181818176
C000533A,32-3A-183,003+0.142,003+0.992,L-32-518,5,0.85,521.25,443.0625,,MISSOULA,PATTEE CANYON DR,,Urban,1.0,521.25,443.0625
C000060A,07-2A-012,093+0.168,093+0.252,N-60,30,0.084,31673.0,2660.532,,CASCADE,,US-89,Primary,6.0,5278.833333333333,443.422
C000205A,16-3-014,019+0.725,019+0.890,N-205,16,0.165,8620.5,1422.3825000000002,,GALLATIN,FRONTAGE RD,S-205,Secondary,3.2,2693.90625,444.49453125
C228597A,09-2-030,000+0.000,000+0.234,R094W138OFA,4,0.234,1520.0,355.68,,CUSTER,,,,0.8,1900.0,444.59999999999997
C229337A,56-4-033,000+0.000,000+0.243,R090W450OFA,7,0.243,2562.0,622.566,,YELLOWSTONE,,,,1.4,1830.0000000000002,444.69000000000005
C005218A,07-2A-093,001+0.874,002+0.283,N-126,25,0.409,5448.0,2228.232,,CASCADE,2ND AVE N,,Urban,5.0,1089.6,445.64639999999997
C006722A,15-7C-073,000+0.905,001+0.044,U-6722,7,0.139,4490.0,624.11,,FLATHEAD,1ST AVE W,,Urban,1.4,3207.1428571428573,445.7928571428572
C025007A,25-7A-034,000+0.000,001+0.671,L-25-7,2,1.671,106.75,178.37925,,LEWIS AND CLARK,,,,0.4,266.875,445.948125
C006356A,32-3A-117,000+0.000,000+0.244,L-32-4578,5,0.244,1830.0,446.52,,MISSOULA,,,,1.0,1830.0,446.52
C006718A,15-7C-037,000+0.138,000+0.417,U-6718,10,0.279,3202.0,893.3580000000001,,FLATHEAD,11TH ST W/E,,Urban,2.0,1601.0,446.67900000000003
C008128A,32-3A-011,001+0.532,001+0.774,N-131,67,0.242,24750.25,5989.5605,,MISSOULA,W BROADWAY ST,BR I-90,NI-NHS,13.4,1847.0335820895523,446.9821268656716
C016701A,398582H,000+0.000,000+0.471,L-14-831,2,0.471,379.75,178.86225,,FERGUS,,,,0.4,949.375,447.15562499999993
C006485A,32-3A-072,000+0.499,000+0.519,L-32-158,2,0.02,8973.0,179.46,,MISSOULA,,,,0.4,22432.5,448.65
C226497A,091326P,000+0.000,000+0.897,L-41-1927,6,0.897,600.3333333333334,538.499,,RAVALLI,,,,1.2,500.2777777777778,448.7491666666667
C000297A,54-1-013,017+0.178,020+0.612,S-297,1,3.629,24.75,89.81775,,WHEATLAND,,S-297,Secondary,0.2,123.75,449.08875
C014328A,398673N,000+0.000,005+0.703,L-14-328,1,5.703,15.75,89.82225000000001,,FERGUS,,,,0.2,78.75,449.11125000000004
C006356A,32-3A-082,001+0.004,001+0.256,L-32-4578,4,0.252,1426.5,359.478,,MISSOULA,,,,0.8,1783.125,449.34749999999997
C015200A,059334A,000+0.000,007+0.140,L-15-200,94,7.14,1184.0,8453.76,,FLATHEAD,,,,18.8,62.97872340425532,449.668085106383
C005709A,21-4A-050,000+0.740,001+0.083,U-5709,13,0.344,3399.0,1169.2559999999999,,HILL,13TH ST,,Urban,2.6,1307.3076923076922,449.7138461538461
C005822A,25-7C-130,000+0.478,000+0.825,U-5822,4,0.347,1037.5,360.0125,,LEWIS AND CLARK,HAUSER BLVD,,Urban,0.8,1296.875,450.01562499999994
C006716A,15-7C-085,000+0.351,000+0.426,U-6716,2,0.075,2406.8,180.51000000000002,,FLATHEAD,4TH ST W/E,,Urban,0.4,6017.0,451.27500000000003
C000089A,01-4-010,000+0.000,000+0.053,P-89,1,0.053,1703.5,90.2855,,BEAVERHEAD,INTERCHANGE ST,BR I-15/MT-41,Primary,0.2,8517.5,451.42749999999995
C231356A,090449X,000+0.000,002+0.570,L-32-186,4,2.57,140.66666666666666,361.51333333333326,,MISSOULA,,,,0.8,175.83333333333331,451.89166666666654
C008107A,32-3A-225,001+0.761,001+0.906,N-130,27,0.145,16837.5,2441.4375,,MISSOULA,STEPHENS AVE,BR US-93,NI-NHS,5.4,3118.055555555555,452.11805555555554
C004328A,25-7C-041,000+0.113,000+0.828,L-25-900,16,0.715,2025.4,1448.161,,LEWIS AND CLARK,,,,3.2,632.9375,452.5503125
C000614A,16-3-023,000+0.413,000+0.495,U-614,5,0.082,5519.5,452.59900000000005,,GALLATIN,MADISON AVE,,Urban,1.0,5519.5,452.59900000000005
C000027A,06-1-001,012+0.057,013+0.518,P-27,7,1.468,431.75,633.809,,FALLON,,MT-7,Primary,1.4,308.39285714285717,452.7207142857143
C228975A,32-3-048,000+0.000,000+0.243,R090E089OFA,2,0.243,745.6,181.1808,,MISSOULA,,,,0.4,1864.0,452.952
C006877A,46-1-016,000+0.000,000+0.461,L-46-1168,1,0.461,196.6,90.6326,,SHERIDAN,,,,0.2,982.9999999999999,453.16299999999995
C000347A,16-3-012,003+0.726,004+0.014,U-602,6,0.288,1889.0,544.0319999999999,,GALLATIN,AMSTERDAM RD,S-347,Secondary,1.2,1574.1666666666667,453.35999999999996
C056200A,56-4A-335,000+0.851,000+0.926,N-133,8,0.075,9689.5,726.7125,,YELLOWSTONE,ZOO DR,,NI-NHS,1.6,6055.9375,454.19531249999994
C068910A,56-4A-150,000+0.000,000+0.527,L-56-2412,83,0.527,14322.0,7547.694,,YELLOWSTONE,,,,16.6,862.7710843373493,454.6803614457831
C000069A,22-3-016,000+0.000,000+0.151,P-69,6,0.151,3615.4,545.9254,,JEFFERSON,LEGION ST,MT-2/MT-69,Primary,1.2,3012.8333333333335,454.93783333333334
C081018A,44-5-007,009+0.883,010+0.572,X-81018,2,0.685,266.25,182.38125000000002,,TREASURE,,,,0.4,665.625,455.95312500000006
C047001A,842369J,000+0.000,000+0.897,L-47-1,1,0.897,101.66666666666667,91.19500000000001,,SILVER BOW,,,,0.2,508.3333333333333,455.975
C000292A,15-7B-078,000+0.000,000+0.512,U-6736,24,0.512,4277.25,2189.952,,FLATHEAD,WHITEFISH STAGE RD,S-292,Urban,4.8,891.09375,456.24000000000007
C007103A,14-6A-026,000+0.065,000+0.858,U-7103,7,0.794,805.5,639.567,,FERGUS,AIRPORT RD,,Urban,1.4,575.3571428571429,456.8335714285715
C000500A,33-2-005,000+0.000,007+0.908,S-500,5,7.864,58.2,457.6848,,MUSSELSHELL,MOSBY RD,S-500,Secondary,1.0,58.2,457.6848
C027456A,27-3A-033,000+0.000,000+0.395,L-27-456,3,0.395,695.5,274.7225,,LINCOLN,,,,0.6,1159.1666666666667,457.8708333333334
C002310A,03-3-018,000+0.000,000+0.458,L-3-2965,1,0.458,200.0,91.60000000000001,,BLAINE,,,,0.2,1000.0,458.0
C041367A,091352E,000+0.000,005+0.549,L-41-367,9,5.549,148.66666666666666,824.9513333333333,,RAVALLI,,,,1.8,82.59259259259258,458.3062962962963
C000007A,32-3A-021,090+0.653,090+0.921,N-7,94,0.268,32181.5,8624.642,,MISSOULA,,US-93,NI-NHS,18.8,1711.7819148936169,458.7575531914893
C005210A,07-2A-094,002+0.843,002+0.922,N-103,6,0.079,6976.75,551.1632500000001,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,1.2,5813.958333333334,459.3027083333334
C000280A,25-7A-006,008+0.487,014+0.708,S-280,33,6.232,486.6,3032.4912000000004,,LEWIS AND CLARK,YORK RD,,Urban,6.6,73.72727272727273,459.46836363636373
C229218A,32-4-017,000+0.000,000+0.346,R090W120ONA,2,0.346,531.6,183.93359999999998,,MISSOULA,,,,0.4,1329.0,459.83399999999995
C060108A,25-7B-079,000+0.000,000+0.376,L-25-689,5,0.376,1223.4,459.99840000000006,,LEWIS AND CLARK,,,,1.0,1223.4,459.99840000000006
C001005A,56-4A-144,000+0.516,001+0.017,U-1005,128,0.501,23505.0,11776.005,,YELLOWSTONE,24TH ST W,,Urban,25.6,918.1640625,460.00019531249995
C039208A,060211K,002+0.096,009+0.737,L-25-604,8,7.641,96.33333333333333,736.083,,LEWIS AND CLARK,,,,1.6,60.20833333333333,460.05187499999994
C229197A,39-3-046,000+0.000,000+0.242,R090W184ONA,4,0.242,1523.0,368.566,,POWELL,,,,0.8,1903.75,460.7074999999999
C005664A,059483B,000+0.000,001+0.567,L-36-219,13,1.567,766.0,1200.322,,PHILLIPS,,,,2.6,294.6153846153846,461.66230769230765
C000532A,56-4B-009,000+0.000,000+0.378,U-6901,23,0.378,5620.4,2124.5112,,YELLOWSTONE,1ST AVE,,Urban,4.6,1221.8260869565217,461.85026086956526
C000007A,32-3A-026,093+0.344,093+0.673,N-7,37,0.329,10410.75,3425.13675,,MISSOULA,,US-93,NI-NHS,7.4,1406.8581081081081,462.85631756756754
C000007A,32-3A-023,092+0.024,092+0.262,N-7,70,0.238,27228.5,6480.383,,MISSOULA,,US-93,NI-NHS,14.0,1944.892857142857,462.8845
C001015A,56-4A-180,000+0.277,000+0.489,U-1015,9,0.212,3931.75,833.531,,YELLOWSTONE,N 5TH ST W,,Urban,1.8,2184.3055555555557,463.07277777777773
C001004A,56-4A-095,004+0.596,004+0.989,U-1004,48,0.393,11318.0,4447.974,,YELLOWSTONE,GRAND AVE,,Urban,9.6,1178.9583333333335,463.33062500000005
